Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,2,Yokohama FC,Hokkaido Consadole Sapporo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,3,Kashima Antlers,Hokkaido Consadole Sapporo,27,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,4,Shonan Bellmare,Hokkaido Consadole Sapporo,45,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,5,Vegalta Sendai,Hokkaido Consadole Sapporo,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,6,Hokkaido Consadole Sapporo,FC Tokyo,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,7,Hokkaido Consadole Sapporo,Yokohama F. Marinos,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,8,Hokkaido Consadole Sapporo,Vissel Kobe,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,9,Shimizu S-Pulse,Hokkaido Consadole Sapporo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,10,Hokkaido Consadole Sapporo,Kawasaki Frontale,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,11,Hokkaido Consadole Sapporo,Oita Trinita,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,12,Sagan Tosu,Hokkaido Consadole Sapporo,45,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,13,Hokkaido Consadole Sapporo,Nagoya Grampus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,14,Hokkaido Consadole Sapporo,Sanfrecce Hiroshima,34,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,15,Cerezo Osaka,Hokkaido Consadole Sapporo,73,0,0,0,0,2,1,0,0,0,0,1,7,1,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,18,Hokkaido Consadole Sapporo,Kashiwa Reysol,54,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,19,Vissel Kobe,Hokkaido Consadole Sapporo,90,0,0,0,0,4,1,0,0,1,0,2,3,0,1,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,20,Hokkaido Consadole Sapporo,Vegalta Sendai,90,0,1,0,0,1,0,0,0,0,4,0,6,1,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,21,Hokkaido Consadole Sapporo,Shonan Bellmare,82,2,0,0,0,4,2,0,0,0,0,2,2,1,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,22,Nagoya Grampus,Hokkaido Consadole Sapporo,69,0,0,0,0,1,0,0,0,1,1,2,4,0,1,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,23,Hokkaido Consadole Sapporo,Kashima Antlers,56,0,0,0,0,1,0,0,0,0,3,1,1,1,1,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,24,Hokkaido Consadole Sapporo,Yokohama FC,45,1,0,0,0,1,1,0,0,1,1,1,0,0,3,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,25,Gamba Osaka,Hokkaido Consadole Sapporo,30,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,26,Kawasaki Frontale,Hokkaido Consadole Sapporo,76,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,27,Hokkaido Consadole Sapporo,Sagan Tosu,59,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,28,Hokkaido Consadole Sapporo,Shimizu S-Pulse,65,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,29,Yokohama F. Marinos,Hokkaido Consadole Sapporo,24,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,30,Sanfrecce Hiroshima,Hokkaido Consadole Sapporo,90,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,31,Hokkaido Consadole Sapporo,Cerezo Osaka,90,0,0,0,0,3,1,0,0,0,1,0,7,0,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,32,Oita Trinita,Hokkaido Consadole Sapporo,90,0,0,0,0,2,0,0,0,0,1,0,4,2,0,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,33,FC Tokyo,Hokkaido Consadole Sapporo,90,0,0,0,0,1,0,0,0,0,0,0,8,0,2,0,0,0
"Kaneko, Takuro",30,JPN,Consa Sapporo,2020,34,Urawa Red Diamonds,Hokkaido Consadole Sapporo,76,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
