Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,4,Yokohama F. Marinos,FC Tokyo,58,0,1,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,5,FC Tokyo,Urawa Red Diamonds,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,6,Hokkaido Consadole Sapporo,FC Tokyo,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,7,Kashima Antlers,FC Tokyo,65,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,8,FC Tokyo,Sagan Tosu,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,9,Cerezo Osaka,FC Tokyo,56,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,10,FC Tokyo,Nagoya Grampus,68,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,11,Sanfrecce Hiroshima,FC Tokyo,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,12,FC Tokyo,Shonan Bellmare,76,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,13,Gamba Osaka,FC Tokyo,69,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,14,Oita Trinita,FC Tokyo,54,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,15,FC Tokyo,Yokohama FC,45,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,17,FC Tokyo,Vegalta Sendai,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,18,FC Tokyo,Cerezo Osaka,60,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,19,Sagan Tosu,FC Tokyo,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,22,FC Tokyo,Shimizu S-Pulse,69,1,0,0,0,2,2,0,0,3,2,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,23,Yokohama FC,FC Tokyo,69,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,24,FC Tokyo,Oita Trinita,61,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,25,Kawasaki Frontale,FC Tokyo,75,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,26,FC Tokyo,Kashima Antlers,31,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,27,Nagoya Grampus,FC Tokyo,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,28,FC Tokyo,Yokohama F. Marinos,58,0,0,0,0,3,0,0,0,1,0,2,2,0,2,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,29,Urawa Red Diamonds,FC Tokyo,75,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,32,Vegalta Sendai,FC Tokyo,70,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,33,FC Tokyo,Hokkaido Consadole Sapporo,75,1,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0
"Nagai, Kensuke",11,JPN,FC Tokyo,2020,34,FC Tokyo,Vissel Kobe,89,0,1,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0
